book_id,title,author_id,first_publish_year
OL40025525W,Mom's Eat-A Bite-A Pie,OL14381998A,2010.0
OL39971062W,No Kneed Homemade Crusty French Bread,OL14366842A,2010.0
OL39865943W,מצוד בשנגחאי,OL10820769A,2013.0
OL39856832W,Baking Recipes and Home Remedies from the American Colonies,OL14333150A,2010.0
OL40029083W,Home Baking for Profit,OL3512031A,2011.0
OL39859514W,Family Baking Recipes of the Signers,OL2712417A,2011.0
OL40055472W,Diary of a Cupcake Shop,OL10460949A,2013.0
OL40055472W,Diary of a Cupcake Shop,OL14389582A,2013.0
OL40081564W,Oat Flour Baking,OL14397253A,2010.0
OL39124601W,Crème de la Crème,OL7614223A,2016.0
OL39124601W,Crème de la Crème,OL3504895A,2016.0
OL39124865W,Great British Bake off - Bake It Better,OL2760918A,2015.0
OL39665944W,The cook's book,OL975927A,1933.0
OL39532853W,Betty Crocker's country kitchen holiday almanac,OL27838A,1959.0
OL39462508W,Nutrition bonus cookbook,OL14173742A,
OL39682575W,Historical Christmas Cooking and Baking in America,OL2712417A,2010.0
OL39688523W,Bread Earth and Fire,OL3001432A,2011.0
OL39673378W,Keep It Simple and Enjoy Lo-Carb Sweet Treats,OL2714262A,2005.0
OL39673378W,Keep It Simple and Enjoy Lo-Carb Sweet Treats,OL14264506A,2005.0
OL39741944W,Bake Your Cake and Eat It Too!,OL13245386A,2010.0
OL39679425W,שמח במטבח בנות,OL9928777A,2013.0
OL3975653W,"""Woman's Own"" Complete Classic Cookery Collection",OL727759A,1993.0
OL39652399W,Wilow Tea Rooms Recipe Book,OL14255702A,2017.0
OL4058200W,Amish treats from my kitchen,OL756803A,1981.0
OL40648806W,אופים שמרים,OL14519954A,2013.0
OL4135963W,Wheatflowers,OL777427A,1991.0
OL41325754W,Newest bake-off recipes,OL5013405A,1964.0
OL41320790W,Bread and health,OL14645155A,1960.0
OL41321142W,Woodlawn teas,OL14645193A,1930.0
OL41315106W,Cooking made easy with liquid shortening,OL6822682A,
OL39260243W,Sugar an' spice and all things nice,OL2274406A,1951.0
OL39377725W,ʻUgiyot ṿe-ʻod,OL14141274A,2002.0
OL39465004W,Cookies,OL409654A,
OL39334264W,Maʾafim betiyim,OL14118419A,2001.0
OL39334264W,Maʾafim betiyim,OL14118420A,2001.0
OL3943252W,Making whole-grain breads,OL718903A,1984.0
OL39458457W,Monarch cook book,OL14172524A,1900.0
OL39450530W,El Molino best,OL12071394A,1953.0
OL39253415W,The King Arthur Flour baker's catalogue,OL7023218A,1991.0
OL39474485W,New Royal cook book,OL2448317A,1922.0
OL39525423W,Über die Beeinflussung der Proteinqualität und der kalorischen Ausnutzung von Brot durch die Krustenbildung beim Backprozess,OL14197019A,1977.0
OL39281563W,Dr. Oetker's Bild-Rezeptkarten von 1908,OL14093729A,
OL39458937W,The cook's tour to the realm of cakes,OL12504501A,1900.0
OL39458948W,Robin Hood mix magic,OL3409187A,1960.0
OL3938121W,The man who entered a contest,OL717672A,1980.0
OL39418059W,The Canadian cook book,OL6926858A,1906.0
OL39537228W,Baking manual for the army cook,OL13287198A,1943.0
OL39493804W,"133 quicker ways to homemade, with Bisquick",OL27838A,1959.0
OL39530708W,In the best taste,OL6875939A,1969.0
OL39469743W,The photo-method for party baking,OL2368091A,1947.0
OL39463177W,Baking the Dutch Oven way,OL14173987A,
OL39541186W,Baking for fun,OL7023218A,
OL3946091W,Valerie and the silver pear,OL719580A,1992.0
OL39435850W,The Magic baking powder cookbook,OL14032735A,1920.0
OL39298174W,מטעמון קיבוצי,OL14099834A,
OL3934228W,Best of the bake-off recipes,OL716842A,1969.0
OL40033390W,Historical Thanksgiving Cooking and Baking,OL2712417A,2011.0
OL3994479W,The Complete Book of Baking,OL734540A,1995.0
OL3799395W,Intensifikat͡s︡ii͡a︡ biotekhnologicheskikh prot͡s︡essov v khlebopechenii,OL672932A,1991.0
OL38782679W,The story of bread,OL13943748A,1925.0
OL38603682W,From My Oven,OL6665568A,2008.0
OL37220386W,La boulangerie d'aujourd'hui,OL968736A,1933.0
OL37235659W,L'école de cuisine,OL13419215A,1979.0
OL37236061W,Bakers weekly revised recipes,OL13412822A,1924.0
OL37236394W,German cooking and baking,OL13419495A,1977.0
OL37227686W,Cake secrets,OL1315492A,1910.0
OL37617119W,"Butter, Butter",OL13534857A,2024.0
OL37479544W,Pastry & Dessert Techniques,OL13491098A,2014.0
OL3793078W,Wij bakken zelf,OL671121A,1972.0
OL37933208W,Lincoln Del Cookbook,OL13636171A,2017.0
OL37933208W,Lincoln Del Cookbook,OL13636172A,2017.0
OL37933208W,Lincoln Del Cookbook,OL1126866A,2017.0
OL38092969W,Tammy's Kitchen Recipes,OL3010226A,2011.0
OL38158443W,Pretty Perfect Cupcake,OL10783585A,2013.0
OL3815078W,Cakes Pastries and Bread,OL677809A,1981.0
OL37499497W,Homemade Bread Recipes - A Simple and Easy Bread Machine Cookbook,OL7731759A,2011.0
OL37011479W,Pasticceria fine all'olio d'oliva,OL12272681A,1991.0
OL37011496W,Pasticceria meridionale,OL13285249A,1986.0
OL37176363W,500 vidov domashnego pechenʹi͡a iz vengerskoĭ kukhni,OL1321322A,1987.0
OL37002494W,Химико-санитарное изслѣдованіе продажнаго хлѣба в городѣ Юрьевѣ,OL13281942A,1901.0
OL37003608W,The best of Irish breads & baking,OL59792A,2006.0
OL36959396W,Das Brot und seine Herstellung in Graubünden und Tessin,OL13269595A,1936.0
OL37011528W,La pasticeria russa e delle altre repubbliche dell'URSS,OL918518A,1992.0
OL37019084W,רביבה וסיליה ־ המתוקים,OL13288123A,2008.0
OL37020254W,Das Aachener Printenbuch,OL908349A,1991.0
OL37228330W,Paul Richard's pastry book,OL1172921A,
OL37228353W,Cheap biscuits and cakes for factory and bakehouse,OL2676153A,
OL37228663W,Neues illustriertes Conditoreibuch,OL13416995A,1908.0
OL37228708W,Neues illustriertes Konditorei-Rezeptbuch,OL1172994A,1917.0
OL37238252W,"The manufacture of biscuits, cakes, and wafers",OL2400081A,1932.0
OL37238604W,King Arthur flour 200th anniversary cookbook,OL13420294A,1990.0
OL37238870W,手作りお菓子百科,OL13420383A,1983.0
OL37272266W,"ʻUgot, ʻugot, ʻUgot...",OL13428926A,1975.0
OL3739448W,Cindy's itty bitty baking book,OL656182A,1995.0
OL37146224W,Robertshaw measured heat cook book,OL13377086A,1951.0
OL37243299W,Manuel du boulanger-pâtissier,OL13412556A,1924.0
OL37347003W,Das Brot von der Steinzeit bis heute,OL1060349A,1984.0
OL37298740W,ʻUgot ṿe-ʻugiyot,OL13425960A,1976.0
OL37213961W,100 new Bake-Off recipes,OL13411893A,1965.0
OL37241166W,Baking molasses that made molasses flavor famous,OL13376727A,1956.0
OL37145334W,"Choice recipes for cakes, pies, puddings, creams",OL13376798A,1908.0
OL37145816W,New tests prove that foods actually bake better this way,OL4729299A,1927.0
OL37145820W,The easy way cake book,OL12372157A,
OL37145828W,Reliable recipes,OL7358707A,1923.0
OL37145845W,A guide to good cooking,OL13376961A,1938.0
OL37230654W,"Tourtes, tartes, pâtisseries, mets sucrés",OL2321987A,1934.0
OL38020251W,Itty Bitty Baking,OL9282538A,2010.0
OL38864148W,A Scotch opinion on national bank legislation,OL13968503A,1980.0
OL37619711W,"Cookie That Changed My Life : And More Than 100 Other Classic Cakes, Cookies, Muffins, and Pies That Will Change Yours",OL443048A,2023.0
OL37619711W,"Cookie That Changed My Life : And More Than 100 Other Classic Cakes, Cookies, Muffins, and Pies That Will Change Yours",OL2675501A,2023.0
OL37176806W,Betty Crocker picture cooky book,OL27838A,1948.0
OL37176851W,Tekhnologii͡a muchnykh kulinarnykh i konditerskikh izdeliĭ,OL13384686A,1985.0
OL40272414W,The baker,OL10602441A,1911.0
OL4087480W,Healthful quantity baking,OL765604A,1992.0
OL4080345W,My First Baking Book (My First ...),OL764009A,1991.0
OL4099347W,Microwave baking & desserts,OL768071A,1980.0
OL35695790W,Mrs Beeton Cakes and Bakes,OL12904819A,2019.0
OL35695790W,Mrs Beeton Cakes and Bakes,OL6947839A,2019.0
OL35609134W,Thepure cook book,OL979436A,
OL36018652W,Nordic Bakery Cookbook,OL12991601A,2011.0
OL36018652W,Nordic Bakery Cookbook,OL12991602A,2011.0
OL35608379W,Sju sorters kakor,OL1688347A,1975.0
OL35770663W,Snacking Bakes,OL7607773A,2023.0
OL35711741W,Zingerman's Bakehouse Celebrate Every Day,OL7527380A,2023.0
OL35711741W,Zingerman's Bakehouse Celebrate Every Day,OL7543543A,2023.0
OL35711741W,Zingerman's Bakehouse Celebrate Every Day,OL12911666A,2023.0
OL35711741W,Zingerman's Bakehouse Celebrate Every Day,OL12911667A,2023.0
OL35711741W,Zingerman's Bakehouse Celebrate Every Day,OL9570563A,2023.0
OL36032683W,Gluten-Free Baking for Dummies,OL1430209A,2014.0
OL36035156W,My First Baking Book,OL8102025A,2014.0
OL36035268W,Paul Hollywood's British Baking,OL9328005A,2014.0
OL36099486W,Classic Cookies,OL13015077A,2023.0
OL36024156W,Hummingbird Bakery Deluxe Gift Edition,OL6510018A,2013.0
OL36092204W,Baking,OL3805556A,2023.0
OL36049882W,Cast Your Bread upon the Waters,OL1859692A,2010.0
OL36049882W,Cast Your Bread upon the Waters,OL3704409A,2010.0
OL35257W,Small Wonder Cakes,OL25091A,2005.0
OL34965061W,Tiny Bakes,OL12634950A,2023.0
OL3507386W,My Cake (Simple Science),OL586372A,1997.0
OL3507977W,Sourdough baking,OL586506A,1994.0
OL35579592W,Sourdough Jack presents Sourdough Jack's cookery & other things & more,OL4587361A,1975.0
OL35717626W,Bake Off 2023,OL9161788A,2023.0
OL35702918W,Doughnuts,OL6613305A,2014.0
OL35702954W,Gluten-Free Baker,OL6613305A,2014.0
OL35699194W,Gbbo,OL10830985A,2014.0
OL35699696W,Mrs Beetons Cakes and Bakes,OL12904819A,2012.0
OL35692135W,Best of Mrs Beeton's Cakes and Baking,OL12904819A,2015.0
OL35568898W,אפייה בריאה,OL11453767A,2007.0
OL35604910W,"Tårtor, bakelser & desserter",OL12881237A,1997.0
OL3634059W,Baking,OL620408A,1993.0
OL3634078W,Microwave Baking (Microwave Kitchen Library),OL620408A,1987.0
OL3648397W,El niño panadero,OL624663A,1989.0
OL33411533W,La cuisine canadienne avec la farine,OL3409187A,1969.0
OL33394037W,Mageirikē zacharoplastikē,OL12100803A,1984.0
OL33441344W,The El Molino cookbook,OL12119367A,1983.0
OL33441344W,The El Molino cookbook,OL12119368A,1983.0
OL33326437W,El Molino best recipes,OL12071394A,1953.0
OL33285156W,Maʼafim betiyim,OL7306447A,2009.0
OL33388948W,Sod ha-devarim ha-peshuṭim,OL12098800A,2010.0
OL33262915W,Gevinah,OL4996300A,2009.0
OL33405704W,Halmyra + glyka,OL12102550A,1993.0
OL3346756W,The perfect cake,OL542987A,2002.0
OL3346757W,Pie in the sky,OL542987A,2005.0
OL33422321W,Sister Malachy's pastry cook book,OL12111324A,1970.0
OL33412179W,ʻUgot ṿe-ʻugiyot,OL12107707A,2010.0
OL21217014W,Aran,OL7615169A,2019.0
OL3366589W,Kids baking,OL547761A,2003.0
OL3364805W,Sister Schubert's secret bread recipes,OL547183A,1996.0
OL35715194W,Sweet Little Cakes from Mrs. Zabar's Bakeshop,OL3098579A,2023.0
OL35715194W,Sweet Little Cakes from Mrs. Zabar's Bakeshop,OL7300028A,2023.0
OL35586005W,Ann Pillsbury's baking book,OL5013405A,1951.0
OL3524547W,Complete confectionery techniques,OL590254A,1994.0
OL35617310W,Brot und herzhaftes Gebäck in großer Vielfalt,OL1398322A,1992.0
OL35617310W,Brot und herzhaftes Gebäck in großer Vielfalt,OL543494A,1992.0
OL3190871W,Coffee with Mama,OL512852A,1994.0
OL3198912W,Das süsse Basel,OL515139A,1973.0
OL31884972W,Martha White Southern Baking Book,OL3730908A,1983.0
OL31644719W,Muffin Magic,OL2622187A,2010.0
OL32935205W,Baking with Passion,OL11958254A,2000.0
OL33052853W,"Domashnee prigotovlenie tortov, piroz︠hnykh, pechenʹi︠a︡, pri︠a︡nikov, pirogov",OL3944479A,1959.0
OL32147659W,Seventy-five receipts,OL183694A,1829.0
OL32108443W,Anahid's gourmet cookbook,OL6846952A,2011.0
OL31959087W,Things to Bake and Do,OL6880135A,2014.0
OL32128177W,Bakers' and confectioners' catalogue,OL11658817A,
OL31925878W,Baking with Kids,OL395598A,2006.0
OL3191763W,Holidays with cookies,OL513148A,1995.0
OL31250447W,Bake! The Quick-Look Cookbook,OL7605948A,2015.0
OL31204671W,"Everyday cakes, pies & cookies",OL6822527A,2015.0
OL31333362W,Favourite Children's Baking Recipes,OL5113135A,
OL32697970W,Volshebnyĭ gorodet︠s︡kiĭ pri︠a︡nik,OL11758953A,2016.0
OL3276532W,The portable baker,OL534890A,1997.0
OL3280841W,Dudley bakes a cake,OL535881A,1988.0
OL3275260W,Cooking the sourdough way,OL534620A,1994.0
OL32764277W,Tulʹskiĭ pri︠a︡nik = Tulskiy pryanik,OL11899285A,2015.0
OL3257169W,Festive gingerbreads,OL530718A,1992.0
OL32243787W,Koekplanken,OL1038097A,1964.0
OL32191853W,Gourmet cooking with rosettes,OL742522A,
OL32252748W,Homemade hospitality,OL6971184A,
OL32252962W,Home baking made easy for beginners and experts,OL9188386A,1953.0
OL32253107W,Sekrety vypechki,OL11694379A,2008.0
OL32253985W,Yeladim ofim,OL4996300A,2012.0
OL32254025W,Pasḳal ofah maʼafim metuḳim,OL4994711A,2012.0
OL32240500W,Folk breads U.S.A.,OL27838A,1973.0
OL32228252W,Domashni͡ai͡a vypechka,OL3950285A,2000.0
OL32254688W,Bisquick,OL7458779A,1989.0
OL32254963W,Betty Crocker's baking's believing,OL27838A,1963.0
OL32105496W,Cakes & tortes,OL4602074A,1965.0
OL32950088W,"Baking is Fun, Vol. 9",OL3432901A,1994.0
OL3259349W,Count your cookies,OL531179A,2003.0
OL32472461W,Passion for Bread,OL7468571A,2013.0
OL32849892W,Ppang kumnŭn koyangi,OL11912324A,2014.0
OL32936218W,Baking For Beginners (For Beginners),OL7739029A,2012.0
OL3273511W,"Cakes, cookies and pastries",OL534233A,1962.0
OL32255802W,"Breads, cakes, and pies in family meals",OL4753075A,1971.0
OL3230768W,Sweet!,OL526273A,2008.0
OL32454409W,Cookies,OL8033482A,
OL32241651W,Baking to your heart's content,OL27838A,1985.0
OL32241806W,Baking for profit,OL4426518A,1950.0
OL32241814W,McCall's basic cake book,OL150236A,1953.0
OL31960570W,More from the Sensitive Gourmet,OL2623370A,2000.0
OL32243200W,Sweet morsel delights,OL6830719A,
OL32195795W,Super stone,OL11680370A,1979.0
OL32237774W,Mesibot metuḳot,OL11690944A,2012.0
OL32468323W,Bread,OL11775839A,1973.0
OL32184633W,Cool ideas cook book,OL11676174A,
OL3545161W,Every 1 a winner!,OL595593A,1995.0
OL3527785W,Holiday baking,OL590992A,1995.0
OL35251W,Little Cakes,OL25091A,2004.0
OL3531497W,Bread and bread baking,OL591909A,1924.0
OL35351528W,Me Myself And Pie Recipes,OL7697623A,2023.0
OL35422883W,אפייה ביתית,OL12800490A,2007.0
OL35371826W,Rezeptbuch für Kleingebäck,OL2053560A,1966.0
OL36758615W,In the Night Kitchen,OL13211730A,1970.0
OL37220874W,The complete practical pastry cook,OL973615A,1884.0
OL37220931W,Slab cakes,OL13414267A,1901.0
OL37220933W,Vienna and other fancy breads,OL13414268A,1900.0
OL37230311W,The treasure chest of recipes for the baker,OL13417670A,1937.0
OL37177811W,Khleb na obedennom stole,OL1301969A,1985.0
OL37178165W,Pillsbury bake-off,OL5013405A,2008.0
OL37178179W,A lesson plan on cake making,OL13385161A,1923.0
OL37178362W,The New Snowdrift cook book,OL6822682A,1925.0
OL37178366W,Betty Crocker's festive fixin's with a foreign flair,OL27838A,1950.0
OL37222096W,Charles Lecat,OL13414703A,1900.0
OL37144882W,Cake making with Magimix,OL386751A,1978.0
OL37174067W,Oven meals,OL13383684A,
OL37174348W,Vsë iz muki,OL13383794A,1981.0
OL37226310W,Book of American baking,OL13412822A,1910.0
OL37241859W,Quick mixes for high-altitude baking,OL13421372A,1978.0
OL37241869W,Naturally good baking,OL11691782A,
OL37242161W,Let's bake,OL11691782A,1972.0
OL37233471W,"""Manna""",OL4434365A,1947.0
OL37216989W,Traité pratique de panification française et parisienne,OL13412857A,1937.0
OL37172801W,Melkie izdelii͡a iz testa,OL13383230A,1990.0
OL37218016W,The baker's ABC,OL4989210A,1927.0
OL37259865W,Taʻanug le-vashel,OL13425960A,1983.0
OL37009579W,The bakery men don't see,OL2677446A,1991.0
OL36993771W,"A treatise on the art of baking, with a preliminary introduction, shewing the various productions... with a number of valuable receipts, original and selected for the baker and domestic circle",OL12482684A,1828.0
OL37021206W,300 Pillsbury prize recipes,OL4587500A,1952.0
OL5386701W,Baking in Wales,OL1250324A,1991.0
OL5404030W,101 tasty treats,OL1260770A,1983.0
OL5353358W,Wholefood baking,OL1232221A,1984.0
OL5389604W,Sweet remembrances,OL1252296A,1983.0
OL5263861W,The Greyston Bakery cookbook,OL1190369A,1986.0
OL510650W,Ruth's bake shop,OL33889A,1990.0
OL5456619W,"Vom Liestaler Bäcker-, Zuckerbäcker- und Müllerhandwerk",OL1286383A,1977.0
OL5356069W,The chocolate chip cookie contest,OL1232991A,1985.0
OL5099267W,The art of Viennese pastry,OL1122625A,1969.0
OL5753906W,Basic baking,OL26523A,2001.0
OL5753906W,Basic baking,OL1399890A,2001.0
OL5758882W,The Clueless Baker,OL1401428A,2001.0
OL5733856W,Easy as... cake,OL1394063A,2004.0
OL5707715W,Let's make cookies,OL1388639A,2002.0
OL5701582W,Five sweet blueberries,OL1387632A,2005.0
OL5701986W,Flour Girl (Missy Swiss & More),OL1387685A,2007.0
OL5832300W,It's not worth making a tzimmes over,OL1429785A,2006.0
OL5718368W,What to do? what to do?,OL1390735A,2006.0
OL5815357W,Sweet Eats,OL1424706A,2008.0
OL5815352W,Bake It Up!,OL1424706A,2006.0
OL583344W,Cookie Monster!,OL42741A,1997.0
OL5705433W,Beverly Billingsly takes the cake,OL1388196A,2005.0
OL42286414W,Marguerite Patten's book of cakes and baking,OL7992850A,1961.0
OL42347043W,The Royal baker,OL14973429A,1877.0
OL42347044W,The Baker's manual,OL984823A,1879.0
OL42357629W,Afiyah betit,OL4182065A,2005.0
OL42153504W,Leḥem levado,OL1393321A,2004.0
OL42369834W,Shoḳolad ṿe-shoshanim,OL4996300A,2005.0
OL42491319W,Shoḳolad,OL395598A,2005.0
OL42491319W,Shoḳolad,OL2852597A,2005.0
OL42491319W,Shoḳolad,OL15028832A,2005.0
OL4660346W,Dee Dee's allergy delights,OL958572A,1988.0
OL4660388W,Sunset Best Kids Cookie Book,OL958593A,1995.0
OL4710392W,"Vollständige Brod-, Bak-Kunde, oder, Der europäische Bäkermeister",OL976993A,1832.0
OL4569199W,Simple Baking Step-By-Step,OL925940A,2002.0
OL4715059W,Studies for the bakehouse,OL978633A,1903.0
OL4459385W,Baking with Jim Dodge,OL888754A,1991.0
OL4998589W,Pekar vam preporučuje,OL1082279A,1986.0
OL5007372W,Leḥem,OL1085853A,1986.0
OL4961445W,Toasted bagels,OL1070776A,1988.0
OL4968189W,Cook,OL1072575A,1988.0
OL5004173W,Milk in bread,OL1084565A,1935.0
OL4786811W,Carol Cutler's Great fast breads,OL1006655A,1985.0
OL4736549W,Pinky's sweet tooth,OL986764A,2003.0
OL5108870W,Backen nach Grossmutters Art,OL1125438A,1976.0
OL5201323W,Bakery specialities,OL1162649A,1984.0
OL5201324W,Everyday productions of baked goods,OL1162649A,1975.0
OL5208826W,Kelly's kitchen presents Pride of America,OL1165583A,1985.0
OL5227184W,"Joh. Christ. Eupel's Vollkommener Konditor, oder, Gründliche Anweisung zur Zubereitung aller Arten Bonbons ..",OL1172233A,1866.0
OL5229577W,Die Feinbäckerei im Beruf und Haus,OL1172841A,1900.0
OL5278453W,Bake your own bread and be healthier,OL1195172A,1972.0
OL5229472W,"Bread, cakes, and biscuits",OL1172788A,1902.0
OL5343098W,"Brezen, Kletzen, Dampedei",OL1226732A,1978.0
OL5357176W,Baker Smurf's sniffy book,OL1233245A,1982.0
OL5403495W,Wizzo and the Cookie Babies (Napples),OL1260546A,1994.0
OL5612213W,The home-baking cookbook,OL1352352A,1973.0
OL5739707W,"The Wholesome Oven: Successful Baking Without Dairy of Eggs, Book One",OL1395372A,2003.0
OL5739708W,The Wholesome Oven: Successful Baking Without Dairy or Eggs /  Book Two,OL1395372A,2004.0
OL4487198W,Kunstgeschichte des Backwerks,OL895887A,1968.0
OL469024W,Baking from the Heart,OL27383A,2004.0
OL5117950W,Hamlyn all colour book of home baking,OL1127951A,1983.0
OL5050004W,Technologieentwicklung und Qualifikation im Bäckerhandwerk seit Ausgang des 18. Jahrhunderts,OL1102382A,1986.0
OL503273W,The Easy-Bake oven gourmet,OL33431A,2003.0
OL5229675W,Grosses Back- und Süssspeisen-Buch,OL1172873A,1909.0
OL5229839W,Five o'clock tea,OL1172924A,1902.0
OL5229900W,Das Buch der Mehlspeisen und Backwerke,OL1172945A,1908.0
OL5229903W,"Die gesamte moderne Teegebäck-, Biskuit-, Kakes-, Waffel-, Zwieback- und Honigkuchen-Fabrikation",OL1172947A,1900.0
OL5229945W,"Backbuch zur Bereitung aller Arten von Torten, Kuchen, Biskuit-Backwerk, Kleinbackwerk, Blätterteig, Butterteig, Krapfen, Verschiedenes, Hefengebackenes, Glasuren, kalte Nachtische, Auflaufe, Pudding, gesalzene Mehlspeisen, Pasteten usw",OL1172963A,1922.0
OL4963255W,Gourmet gifts from your kitchen,OL1071232A,1974.0
OL5430016W,Better Baking,OL1275077A,1980.0
