book_id,title,author_id,first_publish_year,author_name
OL29362547W,Easy Home Baking,OL2727325A,2008.0,Carole Clements
OL29389642W,"On Cooking Update, on Baking, and Garde Manger",OL8031346A,2014.0,Pearson Education Staff
OL29346706W,Good Housekeeping Successful Microwave Baking,OL2779080A,1987.0,Felicity Jackson
OL29424062W,Sprinkles Baking Book,OL574399A,2016.0,Candace Nelson
OL2927380W,The classic dolci of the Italian Jews,OL446172A,1999.0,Edda Servi Machlin
OL29317214W,A taste of indulgence,OL1128769A,,Rosemary Wadey
OL29336130W,Combination Oven Cookbook,OL2643864A,1988.0,Janet Smith
OL29336130W,Combination Oven Cookbook,OL3678170A,1988.0,Emma Lee-Gow
OL29336130W,Combination Oven Cookbook,OL3023812A,1988.0,Emma-Lee Gow
OL29336130W,Combination Oven Cookbook,OL2643882A,1988.0,Good Housekeeping Institute
OL29316079W,Xi shi xian dian,OL7587418A,2009.0,Huijun Hu
OL29386500W,Baking,OL7702396A,2015.0,Priscilla A. Martel
OL29386500W,Baking,OL224488A,2015.0,Sarah R. Labensky
OL29386500W,Baking,OL2655431A,2015.0,Eddy Van Damme
OL29556021W,Midwest Sweet Baking History,OL10926122A,2011.0,Jenny Lewis
OL3066799W,Mézeskalácsosság Debrecenben,OL477140A,1986.0,"Szabadfalvi, József."
OL3003042W,Healthy old-fashioned baking,OL460792A,1995.0,Mary Jermanok
OL3031246W,The bread and biscuit baker's and sugar-boilers's assistant,OL467672A,1902.0,Robert Wells
OL3031247W,"Bread, cakes, buns, and biscuits",OL467672A,1903.0,Robert Wells
OL21132215W,Complete Gluten-Free Baker,OL6613305A,2016.0,Hannah Miles
OL21095323W,Sweetie Pie,OL6613305A,2015.0,Hannah Miles
OL21095625W,Bake Good Things,OL8072449A,2017.0,Williams-Sonoma Editors
OL21141784W,Baking Problems Solved,OL8095446A,2017.0,S. P. Cauvain
OL21074632W,Blue Ribbon Baking from a Redneck Kitchen,OL7607742A,2014.0,Francine Bryson
OL21074632W,Blue Ribbon Baking from a Redneck Kitchen,OL34539A,2014.0,Jeff Foxworthy
OL21062625W,Step-by-Step Practical Recipes : Sweet Treats:,OL727759A,2015.0,Gina Steer
OL21063187W,Bluebell's Cakery,OL8056523A,2013.0,Karla Goodwin
OL21063187W,Bluebell's Cakery,OL8056524A,2013.0,Kate Grewal
OL21114760W,Classic Cakes,OL432189A,2016.0,Ann Nicol
OL21114788W,Rustic Italian Bakery,OL7609169A,2015.0,Veronica Lavenia
OL21259233W,"Going, Going, Ganache",OL6792676A,2014.0,Jenn McKinlay
OL21242195W,In a Pinch,OL7653300A,2011.0,Caren McSherry
OL21179042W,Great cakes,OL1711531A,2006.0,Good Housekeeping Institute (Great Britain)
OL21179464W,Entenmann's big book of baking,OL8110522A,2011.0,Kathleen Robbins
OL21191833W,Cooking with Zac,OL8115480A,2018.0,Z. A. C. POSEN
OL21086553W,Scandinavian Baking,OL7039369A,2014.0,Trina Hahnemann
OL21077089W,Good Housekeeping the Baker's Book of Essential Recipes,OL3563160A,2014.0,Good Housekeeping Editors
OL21153403W,Tivoli Road Baker,OL963280A,2017.0,"James, Michael"
OL21153403W,Tivoli Road Baker,OL7962785A,2017.0,Pippa James
OL21154189W,Crusts,OL8031807A,2018.0,Cider Mill Press Staff
OL21154189W,Crusts,OL8102101A,2018.0,Caracciolo Elisi Barbara
OL20941551W,"Love, lies & lemon pies",OL8015603A,2014.0,Katy Cannon
OL21132982W,Cinnamon Square,OL1639871A,2016.0,"Barker, Paul"
OL21133142W,Baking for Beginners,OL727759A,2016.0,Gina Steer
OL21133619W,Pie Project,OL8091156A,2016.0,Pheobe Wood
OL21133619W,Pie Project,OL7969836A,2016.0,Kirsten Jenkins
OL21104841W,No Sugar! Desserts and Baking Cookbook,OL2623884A,2015.0,Ysanne Spevack
OL21104841W,No Sugar! Desserts and Baking Cookbook,OL7322775A,2015.0,Nicki Dowey
OL21097178W,Weekend Bakes,OL8073272A,2015.0,Lorena Susak
OL21129008W,Flapper Pie and a Blue Prairie Sky,OL7634201A,2016.0,Karlynn Johnston
OL21119446W,Children's Cookie and Biscuit Baking Kit,OL7506400A,2016.0,Abigail Wheatley
OL21029375W,Hummingbird Bakery Baking Organizer,OL8038572A,2011.0,Rps Stationery
OL1864461W,The bakery lady,OL223189A,2001.0,Pat Mora
OL26814390W,Breads for Beginners,OL2710684A,2021.0,Publications International Ltd.
OL2691374W,The Big Book of Baking,OL393239A,2005.0,Carla Bardi
OL2691016W,The country fair cookbook,OL393190A,1995.0,Alison Molinare Boteler
OL2634665W,The National Trust book of tea-time recipes,OL383875A,1991.0,Jane Pettigrew
OL26454881W,Baking made easy,OL9968863A,1941.0,Robin Hood Flour Mills Limited
OL26454928W,"The ""Regal"" cook book",OL9968890A,,St. Lawrence Flour Mills Co
OL2645512W,Bake It to the Limit,OL385604A,1999.0,Dede Wilson
OL26200085W,Heavenly cakes,OL589508A,1993.0,Joanna Farrow
OL26200085W,Heavenly cakes,OL807517A,1993.0,Jacqui Hine
OL22629093W,Parṿeh,OL8581782A,2009.0,Miri Libovits' Shrusṭer
OL29094144W,Betty Crocker's Best of Baking,OL7994012A,1997.0,Betty Crocker Editors
OL28974258W,Grandpa and grandma's sweet treat Book,OL1012470A,2008.0,Robert Owens
OL28974258W,Grandpa and grandma's sweet treat Book,OL2871586A,2008.0,Donna Owens
OL29061223W,Baker's Manual for Quantity Baking and Pastry Making,OL578185A,1987.0,Joseph Amendola
OL29120411W,"Professional Baking, 7e WileyPLUS with Loose-Leaf Print Companion with WileyPLUS Learning Space Card Set",OL7739076A,2017.0,Wayne Gisslen
OL28673428W,Super Loaves and Simple Treats,OL8094753A,2018.0,Melissa Sharp
OL28761852W,100 % tian ran shu guo mian bao shu,OL8554062A,2011.0,Guosheng Chen
OL28942656W,High tea,OL7736299A,2011.0,Murdoch Books Test Kitchen
OL28942839W,Home baked,OL7299922A,2010.0,The Australian Women's Weekly
OL28978345W,"Alexia Renée's - Bake Fresh- Muffins, Breads, Biscuits Etc...",OL7692505A,2008.0,Anna Taylor
OL28948593W,Great Brand Name Baking,OL10714798A,1997.0,George G. Wieser
OL28948593W,Great Brand Name Baking,OL526730A,1997.0,Hedi Levine
OL28994553W,Bake-A-Holic's 40 Favorite Recipes,OL10731382A,2010.0,Frances Elizabeth Mezo
OL29057040W,Technology of Baking,OL10757784A,2002.0,A. Bent
OL29057040W,Technology of Baking,OL10757785A,2002.0,D. Thacker
OL28944693W,Das altböhmische Backbuch,OL10713286A,1990.0,Adelheid Dobner
OL28953520W,El gran libro de la repostería,OL3806273A,2008.0,Janet Illsley
OL28953520W,El gran libro de la repostería,OL589508A,2008.0,Joanna Farrow
OL28953520W,El gran libro de la repostería,OL583921A,2008.0,Louise Pickford
OL28953520W,El gran libro de la repostería,OL8059402A,2008.0,Charlotte Coleman-Smith
OL29068154W,BSG-Cali Baking Set,OL578185A,2006.0,Joseph Amendola
OL29008758W,Celebration of Gluten Free Baking,OL10736570A,2009.0,Inge Harris
OL29008758W,Celebration of Gluten Free Baking,OL1553682A,2009.0,Gillian Harris
OL29068933W,"Professional Baking, with Method Cards",OL7739076A,2008.0,Wayne Gisslen
OL28969097W,Betty Crocker's Baking with Kids,OL7994012A,1995.0,Betty Crocker Editors
OL29066783W,CIA/Baking and Pastry + Peters/Cakes to Dream on - Set,OL3244121A,2006.0,CIA
OL29066783W,CIA/Baking and Pastry + Peters/Cakes to Dream on - Set,OL576581A,2006.0,Colette Peters
OL29075001W,"Baking at Home with the Culinary Institute of America, Revised",OL8054381A,2014.0,Culinary Institute of America (CIA) Staff
OL2903588W,Grigri Hace Una Tarta,OL442158A,1995.0,Lionel Koechlin
OL29070839W,Professional Baking 5th Edition College Version w/CD-ROM with How Baking Works 3rd Edition and Prof Baking Methods Cards Set,OL7739076A,2011.0,Wayne Gisslen
OL29111901W,Teatime Parties Around the World,OL7909760A,2018.0,Lorna Ables Reeves
OL29121666W,"Professional Baking, 7e + Method Cards + WileyPLUS Learning Space Registration Card",OL7739076A,2017.0,Wayne Gisslen
OL29062977W,Baking and Pastry,OL10758819A,2002.0,Seandine Brenneman
OL2914427W,The secrets of Jesuit breadmaking,OL443923A,1995.0,Rick Curry
OL29240018W,Bushells cookbook,OL9098599A,1996.0,Veronica Cuskelly
OL29063769W,Professional Chef's Baking Recipes,OL1707309A,1974.0,Jule Wilkinson
OL29063769W,Professional Chef's Baking Recipes,OL578185A,1974.0,Joseph Amendola
OL29125145W,Professional Baking,OL7739076A,2016.0,Wayne Gisslen
OL29125723W,Advanced Art of Baking and Pastry,OL10776283A,2017.0,Robert A. Chlebana
OL2912643W,Mishka and Plishka,OL443604A,1996.0,Sondra Gordon Langford
OL29250420W,All things nice with Jo Seagar,OL7415137A,2002.0,Jo Seagar
OL29228199W,"Instructor's manual with test item file and transparency masters, On baking",OL9707584A,2005.0,Priscilla Martel
OL29091508W,Advances in Baking Technology,OL7580045A,1993.0,B. S. Kamel
OL29091508W,Advances in Baking Technology,OL10765836A,1993.0,C. E. Stauffer
OL29091589W,Betty Crocker's Holiday Baking,OL7994012A,1997.0,Betty Crocker Editors
OL29101395W,"Professional Baking, Seventh Edition WileyPLUS with Loose-Leaf Print Companion with WileyPLUS Learning Space Blackboard Card Set",OL7739076A,2017.0,Wayne Gisslen
OL2908185W,Nancy Silverton's breads from the La Brea Bakery,OL443048A,1996.0,Nancy Silverton
OL29097325W,"Professional Baking, Seventh Edition WileyPLUS with Loose-Leaf Print Companion with WileyPLUS Learning Space LMS Card Set",OL7739076A,2017.0,Wayne Gisslen
OL29072876W,Professional Baking 5th Edition College Version w/CD-ROM Student Study Guide Prof Baking Method Cards Pkg and How Baking Works 3rd Edition Set,OL7739076A,2011.0,Wayne Gisslen
OL29073342W,Better Homes and Gardens Baking,OL7296710A,2013.0,Better Homes & Gardens
OL29038006W,Baking for Special Diets,OL10749207A,2016.0,"Coppedge, Richard J., Jr."
OL29038006W,Baking for Special Diets,OL2731057A,2016.0,The Culinary Institute of America (CIA)
OL29098254W,"Professional Baking, Seventh Edition with WileyPLUS Blackboard Card Set",OL7739076A,2016.0,Wayne Gisslen
OL29098255W,"Professional Baking, with Wileyplus Learning Space Card",OL7739076A,2016.0,Wayne Gisslen
OL28606080W,The birthday cake,OL1436657A,2001.0,Julie Haydon
OL28382083W,Bouchon,OL10526973A,2016.0,Jeffrey Cerciello
OL28382083W,Bouchon,OL3668184A,2016.0,Susie Heller
OL28382083W,Bouchon,OL474897A,2016.0,Thomas Keller
OL28382083W,Bouchon,OL239246A,2016.0,Deborah Jones
OL28382083W,Bouchon,OL7506460A,2016.0,Michael Ruhlman
OL28215980W,Best-loved recipes,OL6846635A,2011.0,Quaker Oats Company
OL28787219W,Bake Like an Italian,OL7311072A,2014.0,Catherine Fulvio
OL28788109W,Pink Whisk Brilliant Baking Step-By-Step Cake Making,OL7298985A,2013.0,Ruth Clemens
OL28768589W,Leḥem,OL395598A,2003.0,Linda Collister
OL28758739W,The cheer-up cupcakes,OL8111426A,2013.0,Lorna Honeywell
OL28591622W,Perfect muffins & bakes,OL2828993A,2006.0,Parragon
OL28767424W,Scrumptious cupcakes for the perfect indulgence,OL2828993A,2010.0,Parragon
OL28827298W,Gifts from a Jar,OL8040476A,2014.0,Publications International Ltd. Staff
OL28786128W,Bake Me I'm Yours ... Sweet Bitesize Bakes,OL7347207A,2012.0,Sarah Trivuncic
OL28826493W,Muffin Tin Magic,OL8040476A,2016.0,Publications International Ltd. Staff
OL28794333W,Home Baking,OL2624294A,2017.0,Rachel Allen
OL28789285W,Hummingbird Bakery Valentine's Day Cakes and Bakes,OL6510018A,2014.0,Tarek Malouf
OL28594085W,The Baking Cookbook,OL900040A,2018.0,Gilli Davies
OL28594085W,The Baking Cookbook,OL3089587A,2018.0,Huw Jones
OL28817410W,Flour Power,OL1824356A,1979.0,Christine Brady
OL28757447W,Keep calm and bake,OL2622187A,2012.0,Varios
OL27985483W,Midwest Sweet Baking History,OL10926122A,2016.0,Jenny Lewis
OL28036511W,Catching Fire Cookbook,OL8076099A,2013.0,Rockridge Rockridge Press
OL28166912W,Volshebstvo na kukhne,OL6581109A,2014.0,Elena Suchkova
OL27956388W,Cook+book,OL3159302A,2005.0,Alain Coumont
OL28001016W,Mummy and Me - Bake,OL10223890A,2015.0,Dorling Kindersley Publishing Staff
OL27971076W,Brot und Herzhaftes Gebäck,OL543494A,1995.0,Annette Wolter
OL28169108W,Bai bian Madelian,OL8064482A,2016.0,Barbara Feldman Morse
OL27966787W,Giant goodies,OL8008756A,2013.0,"Drake, Angela (Home economist)"
OL27975454W,Souris cuisine pour Canard,OL442659A,2011.0,Shelley Harwayne
OL27827883W,Funky Series-Baking,OL10384887A,2014.0,Wilson Lisa
OL27983723W,Little Course in Baking,OL10223890A,2013.0,Dorling Kindersley Publishing Staff
OL28613713W,My Cook Book of Baking,OL7102635A,2012.0,Laura Tilli
OL28613713W,My Cook Book of Baking,OL10605206A,2012.0,Jess Tilli
OL28613713W,My Cook Book of Baking,OL9448682A,2012.0,Jessica Sécheret
OL28597967W,Basic baking,OL1401428A,2008.0,Evelyn Raab
OL28598418W,1000 best-ever recipes,OL7723609A,2010.0,Martha Day
OL28603113W,Leith's baking bible,OL2822840A,2012.0,Susan Spaull
OL28619346W,Fairy Tale Baking,OL10607189A,2015.0,Ramla Kahn
OL28618722W,Bread (Special Edition),OL3054789A,2015.0,Dean Brettschneider
OL28006988W,RHS Great British Village Show,OL3024328A,2017.0,Matthew Biggs
OL28006988W,RHS Great British Village Show,OL2771489A,2017.0,Thane Prince
OL28006988W,RHS Great British Village Show,OL82244A,2017.0,Alan Titchmarsh
OL25403886W,Canadian Heritage Breads,OL3018855A,2016.0,Jean Paré
OL25403886W,Canadian Heritage Breads,OL3666454A,2016.0,James Darcy
OL25403886W,Canadian Heritage Breads,OL7647424A,2016.0,Wendy Pirk
OL25373253W,Baking by Hand,OL4434235A,2013.0,Andy King
OL25373253W,Baking by Hand,OL2843568A,2013.0,Jackie King
OL25381951W,Dutch Treats,OL7662153A,2016.0,William Woys Weaver
OL25365395W,Pizza and Focaccia,OL7297478A,2013.0,Academia Barilla
OL25374984W,Lick the Bowl Good,OL9597354A,2013.0,Monica Holland
OL25693748W,Bake Yourself Happy?,OL7556670A,2015.0,Emma Hart
OL25693748W,Bake Yourself Happy?,OL8117127A,2015.0,Summersdale Publishers Staff
OL24985721W,Starch from sorghum,OL7215935A,1945.0,United States. Department of Agriculture. Radio Service
OL2769747W,The complete idiot's guide to baking,OL407538A,1997.0,Emily Nolan
OL27698136W,From grandma's kitchen,OL3085575A,2014.0,Marilynn Brass
OL27703889W,Cheat's cakes,OL3047960A,2014.0,Pamela Clark
OL27741303W,Everyday vegan healthy desserts cookbook,OL9596612A,2014.0,Karen Braden
OL27704718W,Sweet treats,OL9130541A,2008.0,Neil Hargreaves
OL27687620W,Pa you yan mei shi jian,OL7585302A,2012.0,Songlumeigui
OL27710427W,The baking bible,OL7736299A,2011.0,Murdoch Books Test Kitchen
OL2764849W,With a spot of tea,OL406523A,1997.0,Susan A. McCreary
OL27822787W,Cookies,OL3457650A,2001.0,Jacqueline Osborne
OL2764121W,The ambitious baker's batter,OL406342A,1997.0,Wendy Seese
OL27833133W,SOUTHERN LIVING Our Best Cakes & Pies,OL7499315A,2017.0,The Editors of Southern Living
OL2755150W,Secrets of a pastry baker,OL404391A,1998.0,"Greenstein, George."
OL27293538W,Bread and yeast cookery,OL542526A,1978.0,Glynn Christian
OL27363838W,Irish Countrywomen's Association Book of Tea and Company,OL8250120A,2014.0,Irish Countrywomen's' Association ICA
OL27353932W,Cheers to Vegan Sweets! : Drink-Inspired Vegan Desserts,OL6959678A,2013.0,Kelly Peloza
OL27359152W,Hummingbird Bakery Rainy Day Treats,OL6510018A,2014.0,Tarek Malouf
OL27359154W,Hummingbird Bakery Halloween and Bonfire Night Bakes,OL6510018A,2014.0,Tarek Malouf
OL27359155W,Hummingbird Bakery Christmas,OL6510018A,2014.0,Tarek Malouf
OL27308325W,The WI book of baking,OL3152305A,1989.0,Womens Institute
OL27431554W,Small-Batch Baking for Chocolate Lovers,OL3282817A,2011.0,Debby Maugans
OL27431599W,Extraordinary Cakes,OL7336452A,2011.0,Karen Krasne
OL27431599W,Extraordinary Cakes,OL2882035A,2011.0,Tina Wright
OL27363786W,Betty Crocker Birthdays,OL10242097A,2014.0,"Crocker, Ed.D., Betty"
OL2714701W,Ken Haedrich's Country baking,OL397163A,1990.0,Ken Haedrich
OL2737123W,A Passion for Baking,OL401199A,2007.0,Marcy Goldman
OL24436798W,Baking,OL925940A,2005.0,Catherine Atkinson
OL24464341W,Treat Petite,OL7595924A,2014.0,Fiona Pearce
OL24814814W,Bake babushka!,OL9359503A,2015.0,Céline Dupont
OL24814821W,The bake sale cookbook,OL7643448A,2011.0,Love Food
OL24814823W,Baking,OL3134948A,2003.0,Unknow
OL24814824W,Baking,OL11558540A,2014.0,Parragon - Love Food Editors
OL24814825W,Baking,OL2828993A,2010.0,Parragon
OL24814827W,Baking with vegetables,OL38705A,2015.0,Christine McFadden
OL24815063W,Beautiful baking,OL1521237A,2004.0,Jane Middleton
OL24815830W,Bread & baking,OL593971A,,Jillian Stewart
OL24815830W,Bread & baking,OL593973A,,Kate Cranshaw
OL24824984W,The encyclopedia of baking,OL11487069A,2006.0,Rebo Productions
OL24897816W,Arm & Hammer Soda book of valuable recipes,OL9386200A,1900.0,Church & Dwight Co
OL24846324W,Pizza time,OL6036243A,2014.0,James Locke
OL24744731W,Essential baking,OL7736299A,2011.0,Murdoch Books Test Kitchen
OL24930136W,The new flour,OL4493145A,1946.0,United States. Department of Agriculture. National Agricultural Library.
OL25058229W,Super Easy Sweets,OL9085859A,2019.0,Natacha Arnoult
OL25058229W,Super Easy Sweets,OL9455262A,2019.0,Valéry Guédes
OL24956352W,Honey specialties,OL7221360A,1936.0,United States. Department of Agriculture. Press Service
OL24972567W,One fat for another,OL7215935A,1945.0,United States. Department of Agriculture. Radio Service
OL24431113W,500 cakes and bakes,OL2624443A,2006.0,Day
OL27446620W,Cuisinart Bakery,OL10276113A,1924.0,Cuisinart Cooking Club Staff
OL27446898W,Old World Baking,OL6584254A,1950.0,Lora Brody
OL27390884W,Do Wild Baking,OL2974360A,2017.0,Tom Herbert
OL2777870W,Out and About at the Bakery (Field Trips),OL409477A,2002.0,Jennifer A. Ericsson
OL27798340W,Irish Granny's Pocket Bread and Baking Book,OL7410079A,2017.0,Fiona Biggs
OL27825196W,Southern Living Kids Can Bake!,OL10367208A,2011.0,Southern Living Editors
OL2705731W,Baking With Kids,OL395598A,2006.0,Linda Collister
OL2705734W,Chocolate Baking,OL395598A,2003.0,Linda Collister
OL2705739W,Country breads of the world,OL395598A,2000.0,Linda Collister
OL2705744W,Flavored Bread,OL395598A,2000.0,Linda Collister
OL2705750W,Irresistible Cookies & Biscotti,OL395598A,2003.0,Linda Collister
OL2705751W,Irresistible Cookies & Biscotti (Baking),OL395598A,2000.0,Linda Collister
OL2705752W,Linda Collister's Baking Bible,OL395598A,2004.0,Linda Collister
OL2705753W,Linda Collister's book of baking,OL395598A,2004.0,Linda Collister
OL2705754W,Morning Bakes,OL395598A,2000.0,Linda Collister
OL2705755W,Muffins and Other Morning Bakes (Baking Series),OL395598A,2003.0,Linda Collister
OL2705762W,Scrumptious Pies & Tarts,OL395598A,2000.0,Linda Collister
OL2705763W,Scrumptious Pies & Tarts,OL395598A,2003.0,Linda Collister
OL27103423W,Sweet Goodness : Unbelievably Delicious Gluten-Free Baking Recipes,OL2964627A,2015.0,Patricia Green
OL27103423W,Sweet Goodness : Unbelievably Delicious Gluten-Free Baking Recipes,OL7653198A,2015.0,Carolyn Hemming
OL2708559W,Krystine's healthy gourmet bakery cookbook,OL396046A,1998.0,Krystine Crowell
OL27076128W,Quinntessential Baking,OL860106A,2020.0,Frances Quinn
OL26864323W,Holiday Cookies,OL2710684A,2021.0,Publications International Ltd.
OL27737494W,High Altitude Baking,OL10354965A,2018.0,Patricia Kendall PH D
OL27737494W,High Altitude Baking,OL10354966A,2018.0,Colorado State University Extension
OL27711386W,Bread Without Tears,OL10346167A,1983.0,Donna Thacker
OL27964050W,Holiday cheer,OL132842A,2014.0,"Good Housekeeping Institute (New York, N.Y.)"
OL27972335W,The great Sport Relief bake off,OL10435332A,2016.0,Sport Relief
OL2793879W,Mrs Beeton's Favourite Cakes and Puddings,OL413560A,1995.0,Bridget Jones
OL27959892W,Mian bao zhi zuo ru men,OL3505256A,2009.0,Sen Wang
OL28030776W,Sweetness,OL7647375A,2010.0,Sarah Levy
OL27712118W,Study guide to accompany professional baking,OL216222A,2013.0,Wayne Gisslen
OL27702329W,Let's bake,OL10343501A,2015.0,Clara Lidström
OL27963124W,Sweet & simple gluten-free baking,OL10432318A,2014.0,Chrystal Carver
OL31817615W,ha-Sefer ha-matoḳ,OL11564073A,2014.0,Natalie Levin
OL31608548W,Śameaḥ ba-miṭbaḥ metuḳim,OL9928777A,2014.0,Abigail Wheatly
OL31515303W,1969 Bake-off winning recipes,OL5013405A,1969.0,Pillsbury Company
OL31411138W,ʻUgot ḥag,OL4995907A,1999.0,Benny Saida
OL27304491W,Paleo bread,OL8076099A,2013.0,Rockridge Rockridge Press
OL27358763W,Hummingbird Bakery Mother's and Father's Day Treats,OL6510018A,2014.0,Tarek Malouf
OL27358764W,Hummingbird Bakery Easter Bakes,OL6510018A,2014.0,Tarek Malouf
OL27358765W,Hummingbird Bakery Summer Afternoon Teatime Cakes,OL6510018A,2014.0,Tarek Malouf
OL27358766W,Hummingbird Bakery Spring Weekend Bakes,OL6510018A,2014.0,Tarek Malouf
OL27358903W,Hummingbird Bakery Bakes for Birthdays and Celebrations,OL6510018A,2014.0,Tarek Malouf
OL4114027W,Unbelievable microwave desserts,OL771690A,1992.0,Adrienne Welch
